trip_id,pickup_location,drop_location,pickup_date,pickup_time,pickup_hour,time_of_day,weekday,is_weekend,season,passenger_count,trip_distance_km,traffic_level,actual_eta_minutes,average_speed,surge_multiplier
id0423117,Midtown,Upper West Side,06-03-2016,16:38,16,Afternoon,Sunday,1,Spring,6,2.07,Medium,16.4,7.6,1.3
id0612538,Rockaway Beach,Midwood,01-04-2016,18:22,18,Evening,Friday,0,Spring,1,2.82,High,18.2,9.3,1.8
id1924933,Murray Hill,Bedford-Stuyvesant,05-02-2016,18:19,18,Evening,Friday,0,Winter,1,1.5,High,7.3,12.3,1.8
id2592467,Upper West Side,Harlem,12-02-2016,13:09,13,Afternoon,Friday,0,Winter,1,2.3,Low,11,12.5,1
id3266619,Harlem,Midtown,19-04-2016,14:28,14,Afternoon,Tuesday,0,Spring,1,3.49,Low,22.6,9.3,1
id1435044,Murray Hill,Midtown,31-01-2016,23:33,23,Evening,Sunday,1,Winter,1,1.55,Low,4.9,19,1
id3313289,Huguenot,Tottenville,11-02-2016,04:58,4,Night,Thursday,0,Winter,2,24.75,Low,29.5,50.3,1
id0353747,Clifton,Bensonhurst,13-01-2016,09:39,9,Morning,Wednesday,0,Winter,1,1.5,High,13.6,6.6,1.8
id2428520,Arden Heights,Great Kills,08-05-2016,01:28,1,Night,Sunday,1,Spring,2,22.01,Low,30.6,43.2,1
id1182615,Fort Greene,Park Slope,29-04-2016,00:31,0,Night,Friday,0,Spring,1,0.54,Low,3.6,9,1
id1161790,Upper West Side,Bedford-Stuyvesant,28-06-2016,20:08,20,Evening,Tuesday,0,Summer,1,1.37,Medium,5.9,13.9,1.3
id2519643,South Slope,Upper West Side,25-05-2016,07:59,7,Morning,Wednesday,0,Spring,1,2.93,Medium,5.4,32.6,1.3
id3180998,Park Slope,South Slope,05-06-2016,09:44,9,Morning,Sunday,1,Summer,1,2.42,High,5.9,24.6,1.8
id3241468,Upper West Side,Flatbush,29-06-2016,09:32,9,Morning,Wednesday,0,Summer,1,2.35,High,19.6,7.2,1.8
id3758625,Harlem,East Harlem,30-03-2016,16:25,16,Afternoon,Wednesday,0,Spring,1,3.68,Medium,9.7,22.8,1.3
id0690205,Upper West Side,Harlem,17-06-2016,16:00,16,Afternoon,Friday,0,Summer,1,1.09,Medium,3.2,20.4,1.3
id1360982,Harlem,Kensington,02-01-2016,09:39,9,Morning,Saturday,1,Winter,1,0.48,High,2.8,10.3,1.8
id2296003,Park Slope,Upper West Side,28-01-2016,20:22,20,Evening,Thursday,0,Winter,2,2.36,Medium,16.3,8.7,1.3
id0593316,Arden Heights,Concord,22-03-2016,20:41,20,Evening,Tuesday,0,Spring,1,8.87,Medium,15,35.5,1.3
id0103581,Crown Heights,Harlem,23-03-2016,20:31,20,Evening,Wednesday,0,Spring,2,5.22,Medium,15.8,19.8,1.3
id3240583,Harlem,Upper West Side,01-01-2016,02:58,2,Night,Friday,0,Winter,2,2.65,Low,8.4,18.9,1
id2744314,East Harlem,Bedford-Stuyvesant,10-02-2016,12:49,12,Afternoon,Wednesday,0,Winter,1,1.62,Low,16,6.1,1
id1780115,Hell's Kitchen,Fort Greene,05-03-2016,22:00,22,Evening,Saturday,1,Spring,2,1.65,Low,11,9,1
id2458026,Bedford-Stuyvesant,Upper West Side,04-04-2016,19:44,19,Evening,Monday,0,Spring,1,3.06,High,4.5,40.8,1.8
id0697685,Midtown,East Harlem,27-03-2016,12:55,12,Afternoon,Sunday,1,Spring,1,2.15,Low,8.3,15.5,1
id0053220,Upper West Side,Kensington,01-05-2016,16:55,16,Afternoon,Sunday,1,Spring,1,1.99,Medium,6.7,17.8,1.3
id0381782,Bedford-Stuyvesant,South Slope,12-01-2016,18:03,18,Evening,Tuesday,0,Winter,1,2.29,High,11,12.5,1.8
id2852588,Fort Greene,East Village,22-03-2016,00:23,0,Night,Tuesday,0,Spring,1,1.8,Low,6.5,16.6,1
id3043841,South Slope,East Harlem,04-01-2016,12:54,12,Afternoon,Monday,0,Winter,5,1.05,Low,4.9,12.9,1
id2993841,Eltingville,Tottenville,22-05-2016,10:19,10,Morning,Sunday,1,Spring,1,24.41,Medium,19.6,74.7,1.3
id0041447,South Slope,East Harlem,14-01-2016,23:21,23,Evening,Thursday,0,Winter,3,1.69,Low,3.4,29.8,1
id2754498,Harlem,East Harlem,04-03-2016,08:26,8,Morning,Friday,0,Spring,1,3.45,High,15.8,13.1,1.8
id3934511,Bedford-Stuyvesant,Bedford-Stuyvesant,30-03-2016,16:29,16,Afternoon,Wednesday,0,Spring,1,1.77,Medium,8.3,12.8,1.3
id3105354,Harlem,Upper West Side,27-03-2016,14:00,14,Afternoon,Sunday,1,Spring,1,1.42,Low,6.3,13.5,1
id1380701,Tottenville,Woodrow,18-06-2016,09:36,9,Morning,Saturday,1,Summer,1,24.37,High,37.3,39.2,1.8
id0536943,Chinatown,Crown Heights,19-03-2016,23:55,23,Evening,Saturday,1,Spring,1,1.75,Low,9.7,10.8,1
id3695118,Inwood,Murray Hill,30-01-2016,10:42,10,Morning,Saturday,1,Winter,1,2.08,Medium,7.5,16.6,1.3
id0632586,Harlem,South Slope,27-01-2016,08:40,8,Morning,Wednesday,0,Winter,1,7.64,High,33.2,13.8,1.8
id1444372,Flatlands,Bensonhurst,15-04-2016,11:38,11,Morning,Friday,0,Spring,1,2.22,Low,15.8,8.4,1
id1839366,Hell's Kitchen,Upper West Side,11-06-2016,20:34,20,Evening,Saturday,1,Summer,1,1.06,Medium,7.5,8.5,1.3
id2439080,Arverne,Sheepshead Bay,04-03-2016,10:58,10,Morning,Friday,0,Spring,4,0.62,Medium,6,6.2,1.3
id2403110,Williamsburg,Bedford-Stuyvesant,12-02-2016,19:44,19,Evening,Friday,0,Winter,2,3.5,High,10.2,20.6,1.8
id1567796,Clifton,Midwood,21-06-2016,09:09,9,Morning,Tuesday,0,Summer,1,4.51,High,28.2,9.6,1.8
id1557637,Harlem,East Harlem,06-02-2016,11:56,11,Morning,Saturday,1,Winter,2,1.44,Low,11.2,7.7,1
id3198390,South Slope,Clinton Hill,16-06-2016,05:35,5,Night,Thursday,0,Summer,3,1.37,Low,5,16.4,1
id2055235,Bedford-Stuyvesant,Kensington,23-03-2016,12:41,12,Afternoon,Wednesday,0,Spring,1,2.17,Low,20.6,6.3,1
id3956085,Harlem,Chinatown,04-02-2016,20:21,20,Evening,Thursday,0,Winter,1,5.15,Medium,19.7,15.7,1.3
id1989539,Upper West Side,Fort Greene,08-04-2016,23:18,23,Evening,Friday,0,Spring,1,1.22,Low,8.4,8.7,1
id3698152,Harlem,Harlem,10-02-2016,19:45,19,Evening,Wednesday,0,Winter,3,3.88,High,11.4,20.4,1.8
id2723557,Crown Heights,Hell's Kitchen,13-02-2016,21:49,21,Evening,Saturday,1,Winter,1,3.18,Low,12.3,15.5,1
id3993867,East Harlem,East Harlem,30-03-2016,21:02,21,Evening,Wednesday,0,Spring,1,0.76,Low,4.1,11.1,1
id1456204,Canarsie,Eltingville,08-02-2016,22:23,22,Evening,Monday,0,Winter,1,18.06,Low,27.7,39.1,1
id0505877,Murray Hill,Harlem,25-04-2016,02:57,2,Night,Monday,0,Spring,1,13.61,Low,25.2,32.4,1
id0514881,South Slope,Flatbush,10-01-2016,18:27,18,Evening,Sunday,1,Winter,2,1.95,High,7.7,15.2,1.8
id2525373,Midwood,Bay Ridge,08-06-2016,22:45,22,Evening,Wednesday,0,Summer,1,0.65,Low,5.4,7.2,1
id1076175,Bedford-Stuyvesant,Hell's Kitchen,04-05-2016,19:05,19,Evening,Wednesday,0,Spring,1,1.69,High,5.3,19.1,1.8
id1502752,Harlem,East Harlem,19-03-2016,09:44,9,Morning,Saturday,1,Spring,1,1.62,High,5.6,17.4,1.8
id3099698,Upper West Side,Harlem,16-06-2016,23:05,23,Evening,Thursday,0,Summer,2,2.12,Low,22.6,5.6,1
id2757664,West Village,Williamsburg,22-02-2016,17:47,17,Afternoon,Monday,0,Winter,1,2.38,High,12.8,11.2,1.8
id2397086,Hell's Kitchen,Upper West Side,04-06-2016,14:22,14,Afternoon,Saturday,1,Summer,6,0.87,Low,2.6,20.1,1
id2885991,Chinatown,Bedford-Stuyvesant,10-06-2016,09:44,9,Morning,Friday,0,Summer,1,0.34,High,2.6,7.8,1.8
id1592761,Midtown,Bedford-Stuyvesant,04-01-2016,07:48,7,Morning,Monday,0,Winter,4,3.03,Medium,8.8,20.7,1.3
id3753958,Upper West Side,Williamsburg,20-04-2016,22:06,22,Evening,Wednesday,0,Spring,1,0.58,Low,7.2,4.8,1
id3877999,Bedford-Stuyvesant,Kensington,22-01-2016,00:25,0,Night,Friday,0,Winter,4,1.17,Low,7.1,9.9,1
id2977884,Inwood,Harlem,28-02-2016,15:50,15,Afternoon,Sunday,1,Winter,2,9.15,Low,36.2,15.2,1
id1354447,Borough Park,Sheepshead Bay,07-04-2016,20:01,20,Evening,Thursday,0,Spring,2,3.14,Medium,12.4,15.2,1.3
id3609100,Murray Hill,Upper West Side,11-02-2016,00:16,0,Night,Thursday,0,Winter,1,2.42,Low,4.8,30.2,1
id1914927,Bedford-Stuyvesant,Bedford-Stuyvesant,27-01-2016,08:56,8,Morning,Wednesday,0,Winter,1,1.29,High,7,11.1,1.8
id3404009,Park Slope,West Village,16-01-2016,22:03,22,Evening,Saturday,1,Winter,1,1.22,Low,3.8,19.3,1
id1185180,Upper West Side,Upper West Side,03-02-2016,15:36,15,Afternoon,Wednesday,0,Winter,1,0.78,Low,4.4,10.6,1
id1460325,Midwood,Far Rockaway,29-03-2016,18:22,18,Evening,Tuesday,0,Spring,2,0.98,High,12.1,4.9,1.8
id3683472,Chinatown,Bedford-Stuyvesant,15-03-2016,13:44,13,Afternoon,Tuesday,0,Spring,1,1.45,Low,19.5,4.5,1
id0124287,Clinton Hill,Harlem,25-03-2016,14:43,14,Afternoon,Friday,0,Spring,1,2.01,Low,5,24.1,1
id2092541,Bedford-Stuyvesant,Chinatown,18-01-2016,10:53,10,Morning,Monday,0,Winter,1,2.39,Medium,8.5,16.9,1.3
id0786048,East Harlem,Chinatown,12-05-2016,00:54,0,Night,Thursday,0,Spring,1,5.3,Low,14.4,22.1,1
id1937514,Harlem,Harlem,06-02-2016,15:00,15,Afternoon,Saturday,1,Winter,1,2.78,Low,12.1,13.8,1
id0109316,Clinton Hill,Bedford-Stuyvesant,12-01-2016,10:48,10,Morning,Tuesday,0,Winter,1,1.61,Medium,6.4,15.1,1.3
id1569280,East Harlem,Bedford-Stuyvesant,16-03-2016,12:58,12,Afternoon,Wednesday,0,Spring,2,2.2,Low,23.4,5.6,1
id2633691,Harlem,Bedford-Stuyvesant,04-01-2016,05:55,5,Night,Monday,0,Winter,1,0.45,Low,2.6,10.4,1
id1362149,Sheepshead Bay,Arverne,08-02-2016,12:41,12,Afternoon,Monday,0,Winter,1,0.68,Low,3.9,10.5,1
id1040039,Upper West Side,Murray Hill,31-01-2016,13:18,13,Afternoon,Sunday,1,Winter,1,4.73,Low,14.4,19.7,1
id3884747,Prince's Bay,Rossville,17-05-2016,00:51,0,Night,Tuesday,0,Spring,1,19.31,Low,28.1,41.2,1
id3139270,Upper West Side,Bedford-Stuyvesant,22-03-2016,08:45,8,Morning,Tuesday,0,Spring,1,2.71,High,16.4,9.9,1.8
id2244546,South Slope,Bedford-Stuyvesant,20-02-2016,02:39,2,Night,Saturday,1,Winter,1,3.54,Low,12.3,17.3,1
id3998621,Murray Hill,Fort Greene,05-02-2016,22:41,22,Evening,Friday,0,Winter,5,2.27,Low,16.1,8.5,1
id3134325,Midwood,Castleton Corners,11-06-2016,15:53,15,Afternoon,Saturday,1,Summer,1,0.76,Low,9,5.1,1
id2660447,Midwood,"Bay Terrace, Staten Island",28-04-2016,14:46,14,Afternoon,Thursday,0,Spring,2,12.39,Low,23.1,32.2,1
id2307954,Harlem,East Harlem,01-06-2016,13:21,13,Afternoon,Wednesday,0,Summer,1,5.55,Low,41,8.1,1
id1029955,Fort Greene,Midtown,12-03-2016,12:19,12,Afternoon,Saturday,1,Spring,5,1.05,Low,6,10.5,1
id1460086,Inwood,Harlem,12-02-2016,21:13,21,Evening,Friday,0,Winter,1,1.37,Low,6.6,12.5,1
id1628638,Harlem,Flatbush,24-06-2016,18:55,18,Evening,Friday,0,Summer,1,1.07,High,11.2,5.7,1.8
id1599015,Park Slope,Clinton Hill,21-03-2016,07:46,7,Morning,Monday,0,Spring,1,0.81,Medium,4.7,10.3,1.3
id1864423,Harlem,Inwood,20-04-2016,18:31,18,Evening,Wednesday,0,Spring,1,1.34,High,12,6.7,1.8
id2817110,East Village,Chelsea,10-06-2016,03:20,3,Night,Friday,0,Summer,1,11.99,Low,20.1,35.8,1
id0191824,Murray Hill,Upper West Side,07-04-2016,14:17,14,Afternoon,Thursday,0,Spring,1,4.57,Low,33.6,8.2,1
id2548130,Brighton Beach,Flatlands,20-02-2016,07:07,7,Morning,Saturday,1,Winter,1,4.66,Medium,11.9,23.5,1.3
id2563782,West Village,Upper West Side,05-04-2016,21:07,21,Evening,Tuesday,0,Spring,2,1.86,Low,7.6,14.7,1
id2222114,Rockaway Beach,Arrochar,04-01-2016,16:48,16,Afternoon,Monday,0,Winter,1,1.13,Medium,3.3,20.5,1.3
id0455057,Upper West Side,Clinton Hill,23-06-2016,17:01,17,Afternoon,Thursday,0,Summer,2,1.78,High,8.1,13.2,1.8
id1372311,Bedford-Stuyvesant,Upper West Side,15-01-2016,07:09,7,Morning,Friday,0,Winter,1,3.78,Medium,10.9,20.8,1.3
id0676081,Upper West Side,Harlem,02-05-2016,13:42,13,Afternoon,Monday,0,Spring,1,1.5,Low,14.9,6,1
id0597219,Williamsburg,Crown Heights,02-04-2016,15:11,15,Afternoon,Saturday,1,Spring,1,1.67,Low,8.9,11.3,1
id3704244,Clinton Hill,South Slope,17-04-2016,01:57,1,Night,Sunday,1,Spring,1,0.3,Low,1.1,16.4,1
id3148348,Chinatown,West Village,21-04-2016,23:05,23,Evening,Thursday,0,Spring,2,3.2,Low,7.6,25.3,1
id1662096,Kensington,Fort Greene,26-02-2016,09:05,9,Morning,Friday,0,Winter,2,0.95,High,11,5.2,1.8
id0942442,Crown Heights,Williamsburg,05-05-2016,21:43,21,Evening,Thursday,0,Spring,1,1.21,Low,14.4,5,1
id2505682,East Harlem,West Village,10-03-2016,13:27,13,Afternoon,Thursday,0,Spring,1,2.97,Low,13.9,12.8,1
id2167039,Hell's Kitchen,Midtown,23-02-2016,13:07,13,Afternoon,Tuesday,0,Winter,4,1.87,Low,9.6,11.7,1
id0444272,Bedford-Stuyvesant,Park Slope,09-04-2016,20:27,20,Evening,Saturday,1,Spring,1,3.18,Medium,22.2,8.6,1.3
id0902920,South Slope,Harlem,01-04-2016,07:42,7,Morning,Friday,0,Spring,1,4.38,Medium,13,20.2,1.3
id0853039,Park Slope,Windsor Terrace,14-01-2016,22:40,22,Evening,Thursday,0,Winter,1,4.33,Low,9.4,27.6,1
id1889147,Upper West Side,West Village,27-01-2016,17:26,17,Afternoon,Wednesday,0,Winter,5,1.85,High,6.9,16.1,1.8
id1454281,Kensington,Hell's Kitchen,08-03-2016,20:40,20,Evening,Tuesday,0,Spring,1,3.42,Medium,12.4,16.5,1.3
id1620660,South Slope,South Slope,21-02-2016,18:01,18,Evening,Sunday,1,Winter,1,1.43,High,4.1,20.9,1.8
id1026781,Upper West Side,Bedford-Stuyvesant,29-04-2016,08:39,8,Morning,Friday,0,Spring,1,5.81,High,16.4,21.3,1.8
id2734875,Fort Greene,Williamsburg,05-03-2016,06:04,6,Morning,Saturday,1,Spring,1,2.08,Low,5.5,22.7,1
id2799878,Tottenville,Great Kills,13-04-2016,22:31,22,Evening,Wednesday,0,Spring,2,27.15,Low,88.6,18.4,1
id3981636,West Village,Inwood,14-04-2016,17:49,17,Afternoon,Thursday,0,Spring,3,1.65,High,5.2,19,1.8
id3744279,Upper West Side,Harlem,29-05-2016,20:26,20,Evening,Sunday,1,Spring,1,2.09,Medium,11.1,11.3,1.3
id2229012,Hell's Kitchen,Harlem,01-04-2016,15:34,15,Afternoon,Friday,0,Spring,5,3.33,Low,29,6.9,1
id2264886,Great Kills,Arrochar,27-05-2016,23:04,23,Evening,Friday,0,Spring,1,16.1,Low,42,23,1
id0111282,Oakwood,Sheepshead Bay,31-01-2016,21:39,21,Evening,Sunday,1,Winter,2,11.21,Low,19.6,34.3,1
id3004890,Kensington,South Slope,12-05-2016,19:49,19,Evening,Thursday,0,Spring,1,1.41,High,14.5,5.8,1.8
id0084949,Murray Hill,Inwood,13-01-2016,19:09,19,Evening,Wednesday,0,Winter,1,1.46,High,6.6,13.3,1.8
id2975171,Clinton Hill,East Harlem,10-02-2016,18:33,18,Evening,Wednesday,0,Winter,1,3.09,High,20.9,8.9,1.8
id3341425,Harlem,Harlem,15-04-2016,20:12,20,Evening,Friday,0,Spring,5,1.25,Medium,9.3,8.1,1.3
id1774731,Park Slope,Inwood,27-06-2016,06:48,6,Morning,Monday,0,Summer,1,0.95,Low,2.8,20.4,1
id2891806,Flatlands,Fort Hamilton,11-01-2016,12:50,12,Afternoon,Monday,0,Winter,6,0.87,Low,15.4,3.4,1
id0772224,Clinton Hill,Bedford-Stuyvesant,06-01-2016,13:52,13,Afternoon,Wednesday,0,Winter,3,2.07,Low,6.9,18,1
id2518091,West Village,Bedford-Stuyvesant,09-06-2016,10:48,10,Morning,Thursday,0,Summer,1,5.17,Medium,17.9,17.3,1.3
id1163624,Park Slope,Midtown,15-06-2016,10:03,10,Morning,Wednesday,0,Summer,1,1.52,Medium,14.1,6.5,1.3
id0845001,Kensington,Park Slope,22-03-2016,08:26,8,Morning,Tuesday,0,Spring,1,2.35,High,10.4,13.6,1.8
id2716945,Chinatown,Upper West Side,10-01-2016,17:45,17,Afternoon,Sunday,1,Winter,1,1.43,High,8,10.7,1.8
id3840264,Midtown,Clinton Hill,20-01-2016,18:17,18,Evening,Wednesday,0,Winter,1,4.25,High,15.8,16.1,1.8
id3525663,West Village,Clinton Hill,02-04-2016,09:58,9,Morning,Saturday,1,Spring,1,2.97,High,18.7,9.5,1.8
id2013417,East Harlem,South Slope,06-04-2016,18:58,18,Evening,Wednesday,0,Spring,2,1.64,High,6,16.4,1.8
id3169518,Great Kills,Sheepshead Bay,26-05-2016,22:21,22,Evening,Thursday,0,Spring,1,10.5,Low,20.5,30.7,1
id0795685,Flatlands,Sheepshead Bay,17-02-2016,11:18,11,Morning,Wednesday,0,Winter,1,2.27,Low,14.3,9.5,1
id0164387,Inwood,Kensington,02-06-2016,22:11,22,Evening,Thursday,0,Summer,6,2.66,Low,13.9,11.5,1
id0441098,West Village,Murray Hill,15-04-2016,08:52,8,Morning,Friday,0,Spring,1,4.87,High,22.9,12.8,1.8
id2313661,South Slope,West Village,28-04-2016,19:10,19,Evening,Thursday,0,Spring,1,3.28,High,24.7,8,1.8
id2988443,Clinton Hill,East Harlem,16-03-2016,13:58,13,Afternoon,Wednesday,0,Spring,1,1.81,Low,7.7,14.1,1
id1488206,Sheepshead Bay,Arverne,01-06-2016,06:56,6,Morning,Wednesday,0,Summer,3,1.35,Low,3.5,23.1,1
id2456050,Park Slope,Inwood,19-03-2016,11:49,11,Morning,Saturday,1,Spring,3,7.3,Low,12.4,35.3,1
id3492003,Oakwood,Midwood,03-03-2016,14:01,14,Afternoon,Thursday,0,Spring,1,12.28,Low,33.7,21.9,1
id0317125,"Bay Terrace, Staten Island",Prince's Bay,02-06-2016,15:40,15,Afternoon,Thursday,0,Summer,1,11.45,Low,42.6,16.1,1
id3627978,Clinton Hill,Bedford-Stuyvesant,29-04-2016,14:10,14,Afternoon,Friday,0,Spring,1,2.77,Low,12.9,12.9,1
id0317380,Harlem,Bedford-Stuyvesant,15-01-2016,15:45,15,Afternoon,Friday,0,Winter,2,1.67,Low,6.3,15.9,1
id2730825,Upper West Side,Murray Hill,18-06-2016,17:08,17,Afternoon,Saturday,1,Summer,1,2.09,High,8.3,15.1,1.8
id3480994,Upper West Side,East Harlem,19-02-2016,19:34,19,Evening,Friday,0,Winter,1,1.39,High,10.4,8,1.8
id1278210,Fort Greene,Fort Greene,30-04-2016,22:56,22,Evening,Saturday,1,Spring,1,1.16,Low,6.5,10.7,1
id1826793,West Village,Inwood,25-06-2016,10:35,10,Morning,Saturday,1,Summer,2,2.84,Medium,8.2,20.8,1.3
id3913936,Hell's Kitchen,Upper West Side,08-03-2016,23:55,23,Evening,Tuesday,0,Spring,1,8.67,Low,30.9,16.8,1
id0924685,Murray Hill,South Slope,04-06-2016,22:45,22,Evening,Saturday,1,Summer,1,2.28,Low,7,19.5,1
id1277765,Harlem,West Village,09-03-2016,20:27,20,Evening,Wednesday,0,Spring,1,1.39,Medium,4.6,18.1,1.3
id2526850,Harlem,East Harlem,06-06-2016,08:44,8,Morning,Monday,0,Summer,1,1.55,High,8.6,10.8,1.8
id0949094,Chinatown,East Harlem,17-05-2016,18:40,18,Evening,Tuesday,0,Spring,1,5.9,High,23.3,15.2,1.8
id3168971,Harlem,Harlem,12-06-2016,18:24,18,Evening,Sunday,1,Summer,1,3.92,High,16.5,14.3,1.8
id0972130,Chinatown,Bedford-Stuyvesant,01-04-2016,12:23,12,Afternoon,Friday,0,Spring,1,1.28,Low,13.3,5.8,1
id3390965,East Harlem,Bedford-Stuyvesant,17-01-2016,18:12,18,Evening,Sunday,1,Winter,2,2.12,High,13.6,9.4,1.8
id0790949,Harlem,Upper West Side,23-02-2016,17:11,17,Afternoon,Tuesday,0,Winter,1,2.15,High,9.1,14.2,1.8
id3947237,Fort Greene,Bedford-Stuyvesant,27-01-2016,23:16,23,Evening,Wednesday,0,Winter,2,5.16,Low,18.7,16.6,1
id3449351,East Harlem,Upper West Side,01-01-2016,13:31,13,Afternoon,Friday,0,Winter,3,3.67,Low,13.3,16.6,1
id3627655,Chinatown,Harlem,30-05-2016,05:57,5,Night,Monday,0,Spring,1,0.84,Low,3.4,14.8,1
id3335274,Bedford-Stuyvesant,Upper West Side,31-01-2016,09:15,9,Morning,Sunday,1,Winter,1,0.6,High,3.5,10.3,1.8
id0721226,South Slope,Fort Greene,24-05-2016,17:57,17,Afternoon,Tuesday,0,Spring,1,3.36,High,13.6,14.8,1.8
id2490759,Murray Hill,Fort Greene,14-02-2016,18:36,18,Evening,Sunday,1,Winter,1,6.35,High,24.9,15.3,1.8
id1258968,Bedford-Stuyvesant,East Harlem,22-05-2016,10:07,10,Morning,Sunday,1,Spring,2,3.23,Medium,7.4,26.2,1.3
id0943655,Upper West Side,Hell's Kitchen,24-02-2016,18:21,18,Evening,Wednesday,0,Winter,1,1.57,High,17.1,5.5,1.8
id1756611,Tottenville,Woodrow,11-01-2016,23:04,23,Evening,Monday,0,Winter,2,23.75,Low,37.8,37.7,1
id0058677,Great Kills,Clifton,22-06-2016,10:12,10,Morning,Wednesday,0,Summer,1,14.95,Medium,32.4,27.7,1.3
id0175222,Park Slope,Harlem,21-06-2016,15:13,15,Afternoon,Tuesday,0,Summer,1,1.52,Low,8.9,10.2,1
id0095682,Upper West Side,East Harlem,05-03-2016,01:10,1,Night,Saturday,1,Spring,1,1.87,Low,10.9,10.3,1
id0035389,Upper West Side,Williamsburg,04-05-2016,22:31,22,Evening,Wednesday,0,Spring,1,2.11,Low,10.2,12.4,1
id3472101,Williamsburg,Bedford-Stuyvesant,13-01-2016,07:53,7,Morning,Wednesday,0,Winter,1,6.89,Medium,20,20.7,1.3
id3418396,Chelsea,Upper West Side,31-01-2016,17:28,17,Afternoon,Sunday,1,Winter,1,3.62,High,14,15.5,1.8
id0905317,West Village,Harlem,11-05-2016,08:22,8,Morning,Wednesday,0,Spring,1,4.11,High,32.9,7.5,1.8
id2879935,Clinton Hill,Upper West Side,08-04-2016,21:06,21,Evening,Friday,0,Spring,1,0.5,Low,2.7,11.1,1
id2999485,Upper West Side,Park Slope,05-06-2016,02:30,2,Night,Sunday,1,Summer,1,0.51,Low,2,15.3,1
id2949635,Bushwick,South Slope,25-06-2016,00:16,0,Night,Saturday,1,Summer,1,3.92,Low,22,10.7,1
id2330390,West Village,Upper West Side,24-05-2016,22:04,22,Evening,Tuesday,0,Spring,1,1.18,Low,3.8,18.6,1
id0513315,Tompkinsville,Arden Heights,03-01-2016,14:09,14,Afternoon,Sunday,1,Winter,1,14.11,Low,21.4,39.6,1
id2247769,West Village,Upper West Side,17-02-2016,07:41,7,Morning,Wednesday,0,Winter,1,2.76,Medium,9.9,16.7,1.3
id0729211,Bedford-Stuyvesant,East Harlem,17-04-2016,22:38,22,Evening,Sunday,1,Spring,1,6.15,Low,15.8,23.4,1
id0780694,Kensington,Clinton Hill,24-04-2016,13:43,13,Afternoon,Sunday,1,Spring,1,1.13,Low,15.6,4.3,1
id0453626,Harlem,East Harlem,28-06-2016,18:29,18,Evening,Tuesday,0,Summer,1,2.76,High,9.6,17.2,1.8
id1752474,Borough Park,Arden Heights,30-06-2016,15:12,15,Afternoon,Thursday,0,Summer,2,12.32,Low,39.4,18.8,1
id2088213,Bedford-Stuyvesant,Harlem,12-04-2016,08:36,8,Morning,Tuesday,0,Spring,1,1.91,High,17.2,6.7,1.8
id1095048,East Harlem,Harlem,05-01-2016,19:07,19,Evening,Tuesday,0,Winter,1,0.81,High,4.2,11.6,1.8
id3523867,Bedford-Stuyvesant,West Village,04-03-2016,13:46,13,Afternoon,Friday,0,Spring,1,5.27,Low,28.4,11.1,1
id2471785,East Harlem,Hell's Kitchen,05-06-2016,20:34,20,Evening,Sunday,1,Summer,1,1.2,Medium,4.5,16,1.3
id0471301,Great Kills,Tottenville,06-05-2016,16:40,16,Afternoon,Friday,0,Spring,1,25.22,Medium,77.7,19.5,1.3
id1939258,Chelsea,Kensington,13-05-2016,08:33,8,Morning,Friday,0,Spring,1,13.93,High,29.2,28.6,1.8
id0227721,Harlem,Bedford-Stuyvesant,28-06-2016,13:46,13,Afternoon,Tuesday,0,Summer,4,1.11,Low,17.1,3.9,1
id2995613,Upper West Side,Midtown,26-01-2016,05:53,5,Night,Tuesday,0,Winter,1,2.9,Low,6.1,28.5,1
id3540919,Murray Hill,East Harlem,17-02-2016,01:51,1,Night,Wednesday,0,Winter,1,2.63,Low,3.4,46.4,1
id3304637,Sheepshead Bay,Arverne,04-02-2016,17:52,17,Afternoon,Thursday,0,Winter,2,1.43,High,6.3,13.6,1.8
id0976625,Chinatown,Crown Heights,20-02-2016,00:55,0,Night,Saturday,1,Winter,2,3.2,Low,14.4,13.3,1
id2655795,Arverne,Arverne,11-05-2016,13:09,13,Afternoon,Wednesday,0,Spring,1,1.17,Low,10.1,7,1
id3471799,Chinatown,Kensington,24-02-2016,00:07,0,Night,Wednesday,0,Winter,1,2.01,Low,8.3,14.5,1
id2446633,Bedford-Stuyvesant,Park Slope,26-05-2016,04:34,4,Night,Thursday,0,Spring,1,4.72,Low,12.2,23.2,1
id0116137,Kensington,Clinton Hill,09-05-2016,11:17,11,Morning,Monday,0,Spring,1,4.24,Low,27.4,9.3,1
id2478264,Harlem,Upper West Side,16-05-2016,19:20,19,Evening,Monday,0,Spring,1,4.39,High,12.8,20.6,1.8
id0479466,Inwood,East Village,01-03-2016,07:28,7,Morning,Tuesday,0,Spring,1,0.26,Medium,2.3,6.8,1.3
id1473441,Clinton Hill,East Village,11-01-2016,23:59,23,Evening,Monday,0,Winter,1,2.08,Low,9.6,13,1
id0289311,Midtown,Upper West Side,29-02-2016,00:13,0,Night,Monday,0,Winter,3,8.48,Low,16.4,31,1
id2606438,Park Slope,Harlem,15-06-2016,09:48,9,Morning,Wednesday,0,Summer,1,0.77,High,9.5,4.9,1.8
id1516014,Harlem,Fort Greene,10-06-2016,15:09,15,Afternoon,Friday,0,Summer,1,3.41,Low,18.6,11,1
